location;date;total_cases;new_cases;total_deaths;new_deaths;reproduction_rate;icu_patients;hosp_patients;total_tests;total_vaccinations;people_vaccinated;people_fully_vaccinated
USA;7/06/2021;33018768.0;14734.0;594228.0;394.0;0.84;4685.0;15742.0;457200153.0;321768537.0;176537052.0;152293833.0
USA;8/06/2021;33029852.0;11084.0;594651.0;423.0;0.84;4608.0;15630.0;458086307.0;322951685.0;176941527.0;153119134.0
USA;9/06/2021;33039750.0;9898.0;594973.0;322.0;0.86;4478.0;15262.0;458954154.0;324126137.0;177334244.0;153947620.0
USA;10/06/2021;33054064.0;14314.0;595286.0;313.0;0.85;4383.0;14838.0;459739199.0;325303229.0;177739683.0;154769267.0
USA;11/06/2021;33073704.0;19640.0;595673.0;387.0;0.86;4300.0;14421.0;460503784.0;326544221.0;178168641.0;155631661.0
USA;12/06/2021;33089628.0;15924.0;596055.0;382.0;0.85;4186.0;13940.0;461061377.0;327443326.0;178450294.0;156279042.0
USA;13/06/2021;33103599.0;13971.0;596458.0;403.0;0.85;4049.0;13957.0;461407012.0;327839088.0;178563805.0;156577925.0
USA;14/06/2021;33115949.0;12350.0;596666.0;208.0;0.85;4068.0;13929.0;462005017.0;328759101.0;178896548.0;157203653.0
USA;15/06/2021;33124670.0;8721.0;596818.0;152.0;0.84;3939.0;13722.0;462837195.0;329744485.0;179257897.0;157870547.0
USA;16/06/2021;33132945.0;8275.0;597017.0;199.0;0.85;3879.0;13494.0;463630486.0;330695630.0;179616231.0;158507464.0
USA;17/06/2021;33145561.0;12616.0;597333.0;316.0;0.86;3806.0;13094.0;464355874.0;331595411.0;179967748.0;159103536.0
USA;18/06/2021;33158781.0;13220.0;597669.0;336.0;0.88;3739.0;12855.0;465049873.0;332523845.0;180336534.0;159706319.0
USA;19/06/2021;33172265.0;13484.0;597948.0;279.0;0.91;3673.0;12482.0;465546860.0;333101435.0;180567840.0;160077969.0
USA;20/06/2021;33184226.0;11961.0;598220.0;272.0;0.93;3663.0;12502.0;465880302.0;333379912.0;180680215.0;160255045.0
USA;21/06/2021;33196576.0;12350.0;598471.0;251.0;0.95;3708.0;12592.0;466451348.0;333945577.0;180982647.0;160551577.0
USA;22/06/2021;33205623.0;9047.0;598694.0;223.0;0.96;3744.0;12538.0;467234054.0;334705734.0;181306712.0;161024262.0
USA;23/06/2021;33214191.0;8568.0;598960.0;266.0;0.98;3700.0;12608.0;467998695.0;335446508.0;181637579.0;161470302.0
USA;24/06/2021;33227479.0;13288.0;599268.0;308.0;1.01;3636.0;12396.0;468693550.0;336150148.0;181956089.0;161891776.0
USA;25/06/2021;33241320.0;13841.0;599594.0;326.0;1.02;3617.0;12408.0;469367126.0;336921541.0;182306817.0;162348742.0
USA;26/06/2021;33256892.0;15572.0;599909.0;315.0;1.04;3562.0;12238.0;469859893.0;337423329.0;182532541.0;162645955.0
USA;27/06/2021;33271863.0;14971.0;600321.0;412.0;1.04;3525.0;12233.0;470198920.0;337692191.0;182659719.0;162797623.0
USA;28/06/2021;33285157.0;13294.0;600563.0;242.0;1.05;3617.0;12510.0;470751725.0;338249878.0;182935697.0;163105683.0
USA;29/06/2021;33295833.0;10676.0;600736.0;173.0;1.05;3676.0;12662.0;471449516.0;338880595.0;183233290.0;163466073.0
USA;30/06/2021;33306271.0;10438.0;600919.0;183.0;1.09;3673.0;12877.0;472127797.0;339517243.0;183541437.0;163820348.0
USA;1/07/2021;33321785.0;15514.0;601201.0;282.0;1.11;3614.0;12863.0;472770434.0;340134935.0;183837138.0;164159915.0
USA;2/07/2021;33333424.0;11639.0;601445.0;244.0;1.13;4027.0;13234.0;473370500.0;340758805.0;184143764.0;164504455.0
USA;3/07/2021;33352010.0;18586.0;601734.0;289.0;1.15;3753.0;12916.0;473817385.0;341117662.0;184325874.0;164694291.0
USA;4/07/2021;33368900.0;16890.0;602038.0;304.0;1.18;3777.0;13121.0;474077775.0;341168658.0;184353899.0;164721942.0
USA;5/07/2021;33382089.0;13189.0;602190.0;152.0;1.23;3883.0;13433.0;474384919.0;341567690.0;184555831.0;164931970.0
USA;6/07/2021;33392548.0;10459.0;602315.0;125.0;1.32;3980.0;13974.0;474976758.0;342154834.0;184829857.0;165272246.0
USA;7/07/2021;33401695.0;9147.0;602418.0;103.0;1.37;4132.0;14664.0;475755164.0;342728862.0;185112829.0;165594179.0
USA;8/07/2021;33421657.0;19962.0;602719.0;301.0;1.4;4297.0;15074.0;476480662.0;343296740.0;185401571.0;165907061.0
USA;9/07/2021;33444293.0;22636.0;602969.0;250.0;1.43;4369.0;15409.0;477146370.0;343931531.0;185723939.0;166253794.0
USA;10/07/2021;33627831.0;183538.0;603231.0;262.0;1.43;4442.0;15710.0;477634536.0;344333935.0;185935691.0;166461897.0
USA;11/07/2021;33655410.0;27579.0;603547.0;316.0;1.45;4637.0;16396.0;477976699.0;344551459.0;186052633.0;166570606.0
USA;12/07/2021;33676285.0;20875.0;603696.0;149.0;1.47;4883.0;17330.0;478565158.0;345074839.0;186328150.0;166846254.0
USA;13/07/2021;33693007.0;16722.0;603815.0;119.0;1.47;5072.0;18204.0;479304592.0;345604611.0;186609815.0;167119174.0
USA;14/07/2021;33721899.0;28892.0;604110.0;295.0;1.49;5255.0;19085.0;480064458.0;346139725.0;186894730.0;167393631.0
USA;15/07/2021;33756877.0;34978.0;604447.0;337.0;1.51;5474.0;19915.0;480833112.0;346684121.0;187193532.0;167664223.0
USA;16/07/2021;33795176.0;38299.0;604789.0;342.0;1.52;5785.0;20874.0;481558526.0;347309592.0;187540278.0;167969133.0
USA;17/07/2021;33835731.0;40555.0;605108.0;319.0;1.51;5994.0;21595.0;482085051.0;347710722.0;187764228.0;168159247.0
USA;18/07/2021;33877989.0;42258.0;605478.0;370.0;1.51;6272.0;22564.0;482482064.0;347945224.0;187899544.0;168265353.0
USA;19/07/2021;33910128.0;32139.0;605661.0;183.0;1.51;6717.0;24261.0;483141497.0;348514545.0;188238908.0;168518995.0
USA;20/07/2021;33938121.0;27993.0;605807.0;146.0;1.51;7115.0;25700.0;484042874.0;349119207.0;188609484.0;168777989.0
USA;21/07/2021;33983316.0;45195.0;606091.0;284.0;1.52;7408.0;27055.0;484971370.0;349752329.0;188996202.0;169047980.0
USA;22/07/2021;34034356.0;51040.0;606411.0;320.0;1.53;7687.0;28605.0;485888082.0;350406377.0;189414334.0;169309341.0
USA;23/07/2021;34095669.0;61313.0;606810.0;399.0;1.53;8097.0;30295.0;486769767.0;351154305.0;189900995.0;169598439.0
USA;24/07/2021;34167377.0;71708.0;607148.0;338.0;1.52;8419.0;31469.0;487423941.0;351617554.0;190202135.0;169773393.0
USA;25/07/2021;34237016.0;69639.0;607562.0;414.0;1.5;8867.0;33406.0;487916020.0;351877915.0;190404278.0;169837362.0
USA;26/07/2021;34290811.0;53795.0;607816.0;254.0;1.49;9448.0;35748.0;488701282.0;352524039.0;190851832.0;170060267.0
USA;27/07/2021;34334017.0;43206.0;608065.0;249.0;1.48;9994.0;38296.0;489737037.0;353228600.0;191333172.0;170313715.0
USA;28/07/2021;34405262.0;71245.0;608476.0;411.0;1.47;10376.0;40473.0;490844783.0;353952553.0;191825383.0;170574770.0
USA;29/07/2021;34491067.0;85805.0;608975.0;499.0;1.48;10919.0;42200.0;491955588.0;354676925.0;192324298.0;170829845.0
USA;30/07/2021;34580216.0;89149.0;609469.0;494.0;1.49;11463.0;44541.0;493004766.0;355518404.0;192902517.0;171125189.0
USA;31/07/2021;34679583.0;99367.0;609964.0;495.0;1.47;12109.0;46428.0;493770899.0;356038132.0;193250303.0;171307489.0
USA;1/08/2021;34784102.0;104519.0;610489.0;525.0;1.44;12698.0;48538.0;494339348.0;356377861.0;193481569.0;171409424.0
USA;2/08/2021;34864669.0;80567.0;610884.0;395.0;1.41;13481.0;51780.0;495306801.0;357103617.0;193990270.0;171649401.0
USA;3/08/2021;34925857.0;61188.0;611254.0;370.0;1.4;14052.0;54470.0;496573353.0;357871567.0;194530994.0;171905088.0
USA;4/08/2021;35028266.0;102409.0;611910.0;656.0;1.39;14632.0;56945.0;497896042.0;358655216.0;195086109.0;172162718.0
USA;5/08/2021;35138549.0;110283.0;612610.0;700.0;1.39;15193.0;59587.0;499278376.0;359454531.0;195649555.0;172429431.0
USA;6/08/2021;35265382.0;126833.0;613351.0;741.0;1.38;15732.0;62122.0;500616345.0;360370503.0;196279987.0;172743457.0
USA;7/08/2021;35393236.0;127854.0;614104.0;753.0;1.35;16164.0;63544.0;501622621.0;360934260.0;196665066.0;172934988.0
USA;8/08/2021;35527158.0;133922.0;614942.0;838.0;1.32;16784.0;66369.0;502338707.0;361288186.0;196904648.0;173053736.0
USA;9/08/2021;35647410.0;120252.0;615590.0;648.0;1.3;17707.0;69838.0;503472730.0;362077715.0;197428551.0;173342789.0
USA;10/08/2021;35744200.0;96790.0;616117.0;527.0;1.28;18264.0;72521.0;504912801.0;362884577.0;197962296.0;173640502.0
USA;11/08/2021;35837250.0;93050.0;616837.0;720.0;1.26;19013.0;74823.0;506445720.0;363660453.0;198464661.0;173938567.0
USA;12/08/2021;35972677.0;135427.0;617798.0;961.0;1.24;19537.0;76968.0;507979147.0;364471389.0;198982786.0;174255060.0
USA;13/08/2021;36116156.0;143479.0;618410.0;612.0;1.21;20076.0;78580.0;509510115.0;365426585.0;199567586.0;174646680.0
USA;14/08/2021;36267317.0;151161.0;619383.0;973.0;1.21;20401.0;79622.0;510639377.0;366056949.0;199932043.0;174891128.0
USA;15/08/2021;36413622.0;146305.0;620579.0;1196.0;1.21;21077.0;81624.0;511434865.0;366460189.0;200144925.0;175053978.0
USA;16/08/2021;36553470.0;139848.0;621483.0;904.0;1.2;21673.0;84313.0;512716638.0;367337157.0;200611812.0;175410225.0
USA;17/08/2021;36664182.0;110712.0;622162.0;679.0;1.19;22303.0;86744.0;514325381.0;368268534.0;201104856.0;175776168.0
USA;18/08/2021;36773137.0;108955.0;623007.0;845.0;1.17;22693.0;88626.0;516031902.0;369229359.0;201594173.0;176157585.0
USA;19/08/2021;36923585.0;150448.0;624200.0;1193.0;1.14;23034.0;89428.0;517685413.0;370182079.0;202076701.0;176541112.0
USA;20/08/2021;37091747.0;168162.0;625697.0;1497.0;1.13;23399.0;90191.0;519231584.0;371298518.0;202617121.0;177022713.0
USA;21/08/2021;37266129.0;174382.0;627078.0;1381.0;1.13;23653.0;90417.0;520409028.0;371971796.0;202940961.0;177323091.0
USA;22/08/2021;37433588.0;167459.0;628634.0;1556.0;1.13;24082.0;92239.0;521249343.0;372365945.0;203127143.0;177504482.0
USA;23/08/2021;37575412.0;141824.0;629803.0;1169.0;1.12;24559.0;94682.0;522572368.0;373291909.0;203569005.0;177912804.0
USA;24/08/2021;37699893.0;124481.0;630702.0;899.0;1.11;25053.0;95992.0;524385329.0;374248369.0;204031035.0;178330749.0
USA;25/08/2021;37820718.0;120825.0;631907.0;1205.0;1.1;25062.0;95976.0;526342166.0;375221664.0;204500481.0;178756610.0
USA;26/08/2021;37983132.0;162414.0;633562.0;1655.0;1.09;25249.0;96370.0;528306620.0;376218132.0;204976451.0;179192600.0
USA;27/08/2021;38160036.0;176904.0;635220.0;1658.0;1.08;25365.0;96192.0;530202089.0;377396086.0;205509915.0;179736592.0
USA;28/08/2021;38346307.0;186271.0;636980.0;1760.0;1.08;25435.0;95071.0;531640705.0;378113144.0;205829068.0;180081187.0
USA;29/08/2021;38528478.0;182171.0;638817.0;1837.0;1.08;25781.0;96125.0;532625774.0;378546537.0;206022846.0;180288967.0
USA;30/08/2021;38678500.0;150022.0;640277.0;1460.0;1.09;25919.0;97200.0;534085311.0;379485003.0;206442182.0;180727413.0
USA;31/08/2021;38794172.0;115672.0;641460.0;1183.0;1.07;25904.0;97821.0;536060187.0;380429513.0;206865219.0;181157998.0
USA;1/09/2021;38932772.0;138600.0;642703.0;1243.0;1.05;25963.0;97992.0;538101058.0;381382994.0;207292449.0;181571499.0
USA;2/09/2021;39109573.0;176801.0;644510.0;1807.0;1.03;26045.0;97811.0;540073721.0;382283529.0;207694911.0;181975901.0
USA;3/09/2021;39307200.0;197627.0;646525.0;2015.0;1.01;25961.0;96835.0;541944254.0;383328951.0;208148594.0;182468338.0
USA;4/09/2021;39490617.0;183417.0;648553.0;2028.0;0.99;25609.0;95082.0;543307418.0;383891281.0;208394348.0;182747117.0
USA;5/09/2021;39672729.0;182112.0;650526.0;1973.0;0.98;25630.0;95280.0;544301592.0;384258974.0;208562153.0;182921411.0
USA;6/09/2021;39814491.0;141762.0;652016.0;1490.0;0.97;25801.0;95910.0;545126928.0;384437087.0;208643647.0;183008689.0
USA;7/09/2021;39937573.0;123082.0;653340.0;1324.0;1.0;26099.0;96810.0;546534008.0;385353978.0;208998698.0;183493518.0
USA;8/09/2021;40053577.0;116004.0;654432.0;1092.0;1.01;25998.0;96485.0;548581369.0;386206174.0;209365235.0;183900013.0
USA;9/09/2021;40168253.0;114676.0;655954.0;1522.0;1.01;25925.0;95684.0;550653127.0;387061507.0;209738332.0;184302325.0
USA;10/09/2021;40339494.0;171241.0;658073.0;2119.0;1.01;25747.0;94559.0;552723357.0;388104721.0;210189605.0;184807143.0
USA;11/09/2021;40523208.0;183714.0;660319.0;2246.0;1.0;25326.0;91979.0;554259700.0;388709179.0;210449808.0;185111791.0
USA;12/09/2021;40695299.0;172091.0;662611.0;2292.0;1.0;25292.0;91541.0;555247724.0;389063721.0;210607970.0;185287936.0
USA;13/09/2021;40848842.0;153543.0;664350.0;1739.0;1.0;25514.0;92158.0;556742128.0;389850754.0;210946424.0;185674894.0
USA;14/09/2021;40962680.0;113838.0;665490.0;1140.0;0.98;25218.0;90633.0;558634251.0;390607594.0;211264249.0;186056489.0
USA;15/09/2021;41081651.0;118971.0;666842.0;1352.0;0.97;24877.0;89538.0;560765907.0;391378996.0;211579753.0;186449543.0
USA;16/09/2021;41243798.0;162147.0;669255.0;2413.0;0.95;24734.0;88250.0;562784251.0;392146951.0;211893181.0;186845153.0
USA;17/09/2021;41406926.0;163128.0;671754.0;2499.0;0.94;24435.0;86780.0;564707736.0;393055398.0;212246231.0;187329087.0
USA;18/09/2021;41574261.0;167335.0;673862.0;2108.0;0.93;23978.0;84475.0;566105691.0;393580013.0;212451983.0;187606732.0
USA;19/09/2021;41732753.0;158492.0;676201.0;2339.0;0.91;23779.0;83494.0;567068623.0;393890824.0;212572910.0;187775224.0
USA;20/09/2021;41855327.0;122574.0;677790.0;1589.0;0.9;23686.0;83675.0;568460114.0;394595089.0;212843199.0;188135176.0
USA;21/09/2021;41949971.0;94644.0;678984.0;1194.0;0.89;23536.0;82358.0;570392071.0;395278874.0;213104749.0;188483482.0
USA;22/09/2021;42048349.0;98378.0;680352.0;1368.0;0.88;23127.0;80843.0;572461801.0;395949782.0;213360473.0;188822202.0
USA;23/09/2021;42181330.0;132981.0;682697.0;2345.0;0.89;22585.0;79242.0;574463983.0;396631061.0;213618091.0;189153317.0
USA;24/09/2021;42314060.0;132730.0;685047.0;2350.0;0.89;22185.0;77387.0;576385572.0;397621884.0;213939876.0;189568675.0
USA;25/09/2021;42452316.0;138256.0;687120.0;2073.0;0.9;21727.0;74807.0;577743103.0;398297437.0;214140285.0;189799222.0
USA;26/09/2021;42585047.0;132731.0;689585.0;2465.0;0.9;21543.0;74161.0;578623848.0;398708697.0;214259208.0;189946325.0
USA;27/09/2021;42681213.0;96166.0;691020.0;1435.0;0.9;21256.0;73886.0;579857725.0;399742996.0;214554243.0;190170548.0
USA;28/09/2021;42756451.0;75238.0;692039.0;1019.0;0.89;20882.0;72525.0;581739548.0;400882294.0;214841139.0;190476943.0
USA;29/09/2021;42863770.0;107319.0;693996.0;1957.0;0.88;20400.0;70704.0;583759889.0;402030070.0;215127006.0;190790886.0
USA;30/09/2021;42979222.0;115452.0;696151.0;2155.0;0.88;19802.0;68918.0;585700657.0;403204153.0;215414801.0;191115499.0
